,price,symbol
3678,64.39,SEIC
3679,60.665,EWJ
3680,26.84,RCA
3681,24.99,DLR-H*
3682,5.78,GARS
3683,12.0,DGICB
3684,9.88,FRAK
3685,81.92,VFQY
3686,121.785,XLY
3687,44.45,MVIN
3688,256.18,INTU
3689,198.15,ROK
3690,25.865,WINC
3691,60.84,DFEN
3692,10.48,EEP
3693,9.0,KND
3694,1.495,NEOS
3695,25.26,CMRE-C
3696,13.355,COOP
3697,12.03,FLF
3698,25.7,MBCN
3699,8.58,LEO
3700,184.57,LFUS
3701,29.255,TSBK
3702,1.705,ACOR
3703,24.49,PCG-A
3704,0.4801,HSDT
3705,23.83,MSUS
3706,28.53,GCBC
3707,41.49,EDR
3708,11.785,ISBC
3709,47.355,AAT
3710,126.41,MSA
3711,94.04,NMK-B
3712,48.94,FLRT
3713,26.52,AIG-A
3714,1.15,KAACW
3715,2.71,VMIN
3716,27.03,VXXB
3717,25.49,TTAI
3718,25.58,NGHCP
3719,20.3,KGRN
3720,21.04,SJB
3721,1.35,GRSHW
3722,0.84,IDEX
3723,14.585,BLH
3724,11.08,VKI
3725,26.215,UVSP
3726,2.48,QRHC
3727,24.9,DFNL
3728,0.9599,ADK
3729,28.395,REET
3730,0.061,TOTAW
3731,5.2,MBOT
3732,23.13,TNP-E
3733,26.18,GAB-D
3734,14.42,DBE
3735,51.38,GDXX
3736,28.78,TAN
3737,40.06,PHM
3738,16.01,BNCL
3739,14.985,LOVE
3740,1.45,RHE
3741,35.735,LKQ
3742,35.33,KIE
3743,5.48,GMZ
3744,10.53,SVT
3745,45.28,WTR
3746,18.205,EPZM
3747,0.5951,LINU
3748,18.46,CATO
3749,210.8,POOL
3750,11.58,TBBK
3751,6.265,NYMT
3752,22.045,BHGE
3753,12.905,INVA
3754,11.06,BFR
3755,32.11,SILC
3756,0.99,WSTL
3757,0.428,EVLV
3758,6.955,CENX
3759,25.42,INN-D
3760,113.65,RGLD
3761,56.975,FFKT
3762,43.7,CBS.A
3763,25.11,IQDY
3764,25.01,PEB-F
3765,25.61,EMP
3766,17.805,PBIP
3767,80.565,BSV
3768,36.28,UPLD
3769,36.68,FYT
3770,23.995,APLS
3771,0.205,RTK
3772,43.85,NKSH
3773,26.19,DXUS
3774,3.065,ATOM
3775,169.31,ASR
3776,14.83,SIFI
3777,53.35,CAA
3778,12.685,ERC
3779,28.38,IBKCP
3780,13.62,CWH
3781,16.155,MSGN
3782,26.0,RETL
3783,12.72,UWT
3784,18.77,ACBI
3785,64.62,IONS
3786,36.585,WSBC
3787,18.36,CSIQ
3788,0.1502,RLOG
3789,97.01,NKE
3790,21.17,LTSK
3791,14.2,HTGC
3792,9.15,AMJL
3793,26.535,FFSG
3794,1.03,NDRA
3795,31.79,USMF
3796,30.55,IMTM
3797,134.82,WBC
3798,14.01,WEA
3799,63.925,TER
3800,16.17,ASEA
3801,28.93,JHMS
3802,5.07,FAT
3803,2.365,LPI
3804,2.31,CRME
3805,14.28,PLSE
3806,13.2,CFNB
3807,24.785,IGBH
3808,65.98,NSIT
3809,150.45,IWP
3810,35.155,DRE
3811,114.18,FIYY
3812,2.995,PXLW
3813,72.085,BAH
3814,18.61,WSBF
3815,21.48,HHR
3816,86.935,TTEK
3817,26.365,SNV-D
3818,63.34,SLYG
3819,48.04,ARNA
3820,47.74,CBT
3821,29.665,ESGW
3822,151.735,BFAM
3823,10.56,FPAC=
3824,234.43,NEE
3825,6.26,FLMN
3826,21.755,AMRI
3827,32.945,PTLC
3828,13.87,FISK
3829,51.13,LAWS
3830,48.68,FNGU
3831,20.09,FUMB
3832,105.51,HLT
3833,29.395,LFEQ
3834,21.43,NGHC
3835,18.25,NSM
3836,49.105,WDC
3837,70.295,VIGI
3838,1.08,SEEL
3839,27.01,XCEM
3840,85.81,TRU
3841,10.755,SHSP
3842,24.035,MTOR
3843,0.1184,MTFB
3844,0.7966,VERB
3845,46.75,FDIS
3846,0.87,NSPR
3847,27.76,C-K
3848,39.51,EVBN
3849,10.68,TPGH=
3850,74.38,KMPR
3851,21.96,JPLS
3852,17.88,MT
3853,23.655,SCE-J
3854,34.27,ESGE
3855,8.91,UNL
3856,667.0,TPL
3857,24.74,TWST
3858,13.72,SCIN
3859,21.63,MUST
3860,22.14,IPOS
3861,25.05,SBBC
3862,7.345,VSLR
3863,20.935,HTLD
3864,86.81,TREX
3865,0.6334,HTGM
3866,25.12,STI-E
3867,15.03,FNKO
3868,290.36,MA
3869,6.5,LCUT
3870,12.28,EAF
3871,3.905,AGEN
3872,9.315,ETJ
3873,0.1692,YOGA
3874,25.0,STAG-B*
3875,1.71,UQM
3876,20.4,EWO
3877,24.62,TDA
3878,1.09,AHPI
3879,38.0,DTUS
3880,68.08,WTFC
3881,123.0,CCF
3882,92.865,VNQ
3883,28.935,FNDF
3884,205.87,AON
3885,29.8,GSIE
3886,22.53,NIE
3887,40.25,HSNI
3888,24.98,SOV-C*
3889,8.53,DLBS
3890,20.455,HVT
3891,43.345,SSTK
3892,23.11,INSM
3893,63.98,DD#
3894,62.87,PNFP
3895,13.425,BCBP
3896,20.16,PCSB
3897,0.303,GNUS
3898,186.41,AGN
3899,25.51,RLGT-A
3900,22.67,IDX
3901,105.35,CINF
3902,12.525,IQI
3903,8.885,GMLP
3904,1.645,ZSAN
3905,138.505,EFX
3906,39.9,COH
3907,24.9,PRIF-B
3908,3.76,XIN
3909,40.54,ACA
3910,2.525,COGT
3911,62.14,VYMI
3912,14.445,STAY
3913,25.645,JPM-H
3914,23.92,SCE-K
3915,24.01,RDWR
3916,27.2,AJXA
3917,0.75,FPAYW
3918,16.67,NUW
3919,29.4,STND
3920,10.73,AGS
3921,59.19,REGL
3922,10.3,FNG
3923,40.28,SDOW
3924,24.67,DGRE
3925,0.8721,IPDN
3926,40.05,NBTB
3927,147.49,WST
3928,21.82,AHT-I
3929,114.42,JBHT
3930,188.76,JJSF
3931,22.375,WMB
3932,11.07,ZF
3933,26.15,SCHW-D
3934,21.83,ADRD
3935,45.1,NFG
3936,41.825,SAFE
3937,8.375,TIVO
3938,33.145,EMLC
3939,98.77,MCHP
3940,54.29,JMUB
3941,46.3,EMHY
3942,32.07,SPSM
3943,62.47,RWLS
3944,14.27,NAN
3945,150.74,CFXA
3946,41.5,VNE#
3947,2.385,CALI
3948,58.93,QCAN
3949,18.16,HEWI
3950,0.965,SGOC
3951,24.38,YESR
3952,0.39,DOTAR
3953,1.63,DXYN
3954,0.93,LMFA
3955,1534.695,CABO
3956,25.0,SSW-D
3957,12.09,EMJ
3958,0.821,PZG
3959,10.96,DTYS
3960,10.095,AXL
3961,10.795,BOE
3962,31.175,CAR
3963,2.555,OTIC
3964,51.75,SMP
3965,15.525,TEAF
3966,23.19,PDCE
3967,34.63,RALS
3968,35.05,PEX
3969,12.045,NHS
3970,25.265,OUT
3971,21.34,PCG-B
3972,83.14,PM
3973,110.965,IEF
3974,25.03,POCT
3975,15.505,PBR
3976,0.1,KTOVW
3977,23.14,BML-J
3978,1.53,EQS
3979,8.45,BOM
3980,20.09,GM+B
3981,8.78,RAS-B
3982,6.27,GAB
3983,69.04,WLK
3984,98.375,FMC
3985,22.65,ANH-B
3986,24.805,ACT
3987,9.59,FXN
3988,7.905,CMO
3989,26.005,VR-A*
3990,26.52,TBX
3991,15.315,FENY
3992,61.905,SF
3993,76.205,BYND
3994,55.44,YCL
3995,34.255,ROL
3996,32.95,ALCO
3997,3.375,TIGR
3998,59.565,FTCS
3999,0.59,WAC
4000,26.42,JCAP-B
4001,25.95,ENO
4002,1.69,WAFU
4003,102.585,MRTX
4004,24.615,ISTR
4005,1.33,XBIO
4006,55.48,SPXT
4007,50.155,HYDB
4008,48.95,SCHW
4009,36.04,AOK
4010,184.05,VCR
4011,38.295,SHEN
4012,278.31,COKE
4013,11.195,ICLN
4014,23.055,JELD
4015,19.21,MCEF
4016,23.29,DEA
4017,94.47,AWI
4018,35.18,BUZ
4019,69.86,DOX
4020,11.75,MITO
4021,0.026,RIV^
4022,28.13,CPI
4023,15.685,RECN
4024,41.8,OIIL
4025,94.11,LQDH
4026,85.89,TPX
4027,56.29,SMLL
4028,19.51,JJU
4029,2.65,TRVG
4030,5.34,EDN
4031,101.0,HAS
4032,76.485,SPYX
4033,1.555,CFMS
4034,7.655,BCX
4035,50.33,HSPX
4036,25.255,COF-G
4037,14.03,IRCP
4038,30.895,STAG
4039,4.145,RES
4040,6.88,CANE
4041,24.44,DBV
4042,10.34,UBFO
4043,7.58,KINS
4044,25.0,CYS-A
4045,6.195,IVAC
4046,23.53,GOEX
4047,0.8568,DPW
4048,34.995,CRAY
4049,7.53,LUNA
4050,32.48,KRNT
4051,2.655,CDTX
4052,59.25,BOLD
4053,5.945,SALT
4054,42.675,VWO
4055,13.685,OII
4056,4.975,MRAM
4057,0.318,GLBR
4058,5.25,NMR
4059,189.19,ABMD
4060,0.0011,CYHHZ
4061,46.73,CCE
4062,113.0,COR
4063,18.405,CLDT
4064,164.4,PX
4065,16.2,PCB
4066,17.21,HQL
4067,2.29,TC
4068,10.36,INSUU
4069,54.435,JPEU
4070,0.069,CHEKW
4071,6.485,AWP
4072,9.775,CCJ
4073,8.09,JEQ
4074,13.29,EVY
4075,1.0,SENS
4076,20.31,GJT
4077,105.105,SAA
4078,79.375,BUD
4079,26.0,OFG-B
4080,86.385,CVNA
4081,65.16,NVEC
4082,51.12,FUL
4083,44.24,DELL#
4084,16.52,NODK
4085,136.4,FRLG
4086,26.675,WBIL
4087,25.98,VBTX
4088,0.4801,EFOI
4089,123.69,MTUM
4090,3.87,CNFR
4091,32.75,SBGI
4092,19.98,GYRO
4093,42.725,NJR
4094,91.81,POWI
4095,1.65,LBY
4096,24.82,DMDV
4097,1.835,NOG
4098,33.75,EMTY
4099,62.14,ZHOK
4100,25.31,DWIN
4101,71.225,ITOT
4102,4.605,BASI
4103,38.72,SEE
4104,3.0,NVCN
4105,25.4,SSW-H
4106,1.605,VTNR
4107,20.75,DYB
4108,32.23,DWPP
4109,26.27,DFP
4110,4.58,LOV
4111,52.85,RWUI
4112,40.1,FEUZ
4113,10.48,TACT
4114,127.955,MON
4115,13.1,PSMC
4116,12.805,RCM
4117,17.67,YYY
4118,6.34,FENC
4119,24.35,NS-C
4120,15.235,LFVN
4121,32.355,NYT
4122,10.605,PFNX
4123,0.1789,BHACW
4124,15.41,PMF
4125,22.365,QSII
4126,25.1,GOODO
4127,163.18,VQT
4128,13.99,BNY
4129,14.5,JHS
4130,1.07,SPEX
4131,11.055,XBIT
4132,25.38,FRC-D
4133,71.43,NFO
4134,0.9864,XXII
4135,21.45,WLDR
4136,20.38,DLNG-B
4137,24.99,TCF-C*
4138,10.4,LOAC
4139,51.625,HBHC
4140,44.505,AMOT
4141,3.055,FOMX
4142,28.06,DOVA
4143,2.24,ONCS
4144,44.14,CIR
4145,0.25,TWLVW
4146,105.64,CLTL
4147,9.2,SBI
4148,12.4,NVGS
4149,14.39,NPV
4150,23.505,HRB
4151,1.15,ADRO
4152,14.17,BSD
4153,40.46,KL
4154,26.86,TMK-C
4155,23.99,CHNA
4156,39.375,VSEC
4157,25.6,ETO
4158,50.06,DTO
4159,54.72,TNET
4160,27.13,PMT-A
4161,11.505,NGS
4162,49.77,WBS
4163,6.645,HIX
4164,57.295,RDS.A
4165,37.33,MOMO
4166,30.505,GCOW
4167,20.0,FPEI
4168,31.64,MJX
4169,15.0,GF
4170,47.5,EPAY
4171,14.46,PNF
4172,24.595,FLIY
4173,75.4,OXM
4174,123.02,BR
4175,7.0,JFIN
4176,10.025,AGD
4177,1.13,CUI
4178,20.805,CHN
4179,17.62,CBMG
4180,7.3,CNCE
4181,47.39,DNO
4182,56.9,RWL
4183,2.37,SONM
4184,17.79,SBFGP
4185,38.44,FLAG
4186,7.15,AEF
4187,32.66,PPC
4188,13.76,OOMA
4189,13.96,PGTI
4190,25.59,DRUA
4191,27.76,TLDH
4192,54.52,DWAS
4193,28.9,ASET
4194,13.99,CEFL
4195,28.21,HAWX
4196,17.78,CMLS
4197,42.125,CMCO
4198,10.32,WRLS
4199,16.35,CYBE
4200,9.49,SBT
4201,58.605,PEG
4202,25.43,TCRZ
4203,6.28,LOMA
4204,24.28,FIVG
4205,1.87,MTECW
4206,13.465,MYI
4207,20.33,ASIX
4208,54.86,GFIN
4209,13.67,OTTW
4210,134.995,SAP
4211,0.4418,VTGN
4212,6.335,BSMX
4213,10.01,SIEB
4214,32.72,DBEZ
4215,372.15,REGN
4216,79.57,SR
4217,2.88,DMAC
4218,6.905,APRN
4219,5.435,MUFG
4220,0.7194,IGC
4221,7.885,DERM
4222,25.575,AED
4223,34.55,ITR
4224,49.43,MCY
4225,25.79,GDV-G
4226,2.66,GPOR
4227,0.5263,USEG
4228,1.68,CLSD
4229,27.725,AAL
4230,25.17,LTS-A
4231,54.31,JJP
4232,32.035,CET
4233,41.0,APPN
4234,32.06,LHO
4235,223.01,BURL
4236,69.925,GLIBA
4237,3.665,MCRB
4238,24.18,BTT
4239,2.04,FBIO
4240,25.395,AGNCM
4241,10.27,STNLU
4242,57.32,ANIK
4243,31.61,JETS
4244,0.705,ASRT
4245,9.695,JFR
4246,25.445,BAC-D
4247,14.75,PDLB
4248,10.02,DPHCU
4249,4237.135,SEB
4250,10.41,TZACU
4251,21.87,ATU
4252,26.025,CIM-A
4253,8.365,GNE
4254,96.4,PRLB
4255,4.03,RMNI
4256,29.945,SPTS
4257,761.36,MTD
4258,73.64,USLV
4259,21.5,FCCO
4260,9.205,PHT
4261,1.2,GTXI
4262,13.995,MUC
4263,14.085,TWNK
4264,9.055,QTNT
4265,8.015,AKTS
4266,8.11,FNCB
4267,14.715,IBN
4268,2.945,GRPN
4269,28.13,IPB
4270,25.18,IBDH
4271,60.855,HIG
4272,25.28,CIM-C
4273,0.231,TKKSR
4274,87.16,URE
4275,27.2,IBMF
4276,13.75,NJV
4277,67.54,EEMA
4278,44.35,ATH
4279,152.35,ANDV
4280,48.53,BALB
4281,10.2,NEBU
4282,23.575,TBI
4283,20.635,RIF
4284,22.68,DS-C
4285,214.025,RYH
4286,25.66,UZA
4287,25.2,CTZ
4288,60.77,ICVT
4289,35.475,BKU
4290,23.23,URR
4291,0.101,DHCP+A
4292,6.025,BKT
4293,24.99,STI-E*
4294,52.225,UITB
4295,9.285,TPNL
4296,26.08,BRG-C
4297,23.94,OMAA
4298,49.36,CSD
4299,3.48,CADC
4300,25.855,GOSS
4301,25.205,ARI-C*
4302,56.22,ATNI
4303,25.37,UBP-G
4304,23.34,BANX
4305,42.905,MIC
4306,0.585,BROGR
4307,20.04,PCG-D
4308,28.685,BATRA
4309,11.65,TIBRU
4310,18.065,ROIC
4311,24.7,BCV
4312,34.3,DK
4313,52.7,FRPH
4314,13.8,VRCA
4315,26.095,BAC-C
4316,42.89,RARE
4317,35.69,IHDG
4318,39.92,HDS
4319,5.155,ELOX
4320,66.23,K
4321,11.92,ORTX
4322,19.075,MOS
4323,88.245,NOVT
4324,2.705,PPDF
4325,0.57,MSDI
4326,14.41,HMTA
4327,0.53,TGC
4328,62.535,KRYS
4329,5.515,GOGL
4330,10.75,YMLI
4331,19.075,PCN
4332,60.49,MCHI
4333,25.055,NLY-G
4334,3.155,BIOS
4335,37.02,NRIM
4336,0.0225,BNTCW
4337,126.29,SBNY
4338,7.21,CRZO
4339,25.615,AEH
4340,26.6,THR
4341,25.525,IBDO
4342,12.01,LVL
4343,4.43,SIGA
4344,36.895,GRC
4345,16.485,PS
4346,31.78,PKOH
4347,79.9,VWOB
4348,26.72,CHSCN
4349,2.275,VERU
4350,12.65,PMX
4351,2.205,RMTI
4352,10.98,CRF
4353,137.03,KMB
4354,40.27,DBP
4355,92.47,VOX
4356,25.15,MITT-B
4357,44.445,CA
4358,31.64,GWX
4359,300.34,BIIB
4360,0.4753,CTXR
4361,6.09,LYTS
4362,22.6,FTHI
4363,80.54,MGLN
4364,23.09,EELV
4365,2.445,CASM
4366,15.19,FIF
4367,63.43,AXJL
4368,90.28,RGEN
4369,24.5,FPI-B
4370,24.08,SNHNI
4371,25.44,ABR-B
4372,0.6042,ISR
4373,26.36,HSEA
4374,24.29,BSJM
4375,26.48,ECCB
4376,6.955,UNIT
4377,24.3,HWBK
4378,43.045,SPHB
4379,0.406,TAOP
4380,40.915,EZU
4381,32.235,HZNP
4382,17.44,LMST
4383,9.67,AFSI-B
4384,58.14,EWY
4385,19.02,BSVN
4386,5.82,BGCP
4387,22.82,SB-D
4388,88.74,WGL
4389,68.08,RFV
4390,9.735,EHI
4391,10.125,ARLP
4392,127.9,HEI
4393,20.35,DMO
4394,3.6,ADYX
4395,29.885,AMCA
4396,11.63,BIF
4397,11.805,MWA
4398,31.96,VEGA
4399,13.845,REPL
4400,50.27,AAON
4401,0.9099,MICT
4402,49.4,HLS
4403,7.095,MOD
4404,9.56,MSD
4405,33.765,PUI
4406,4.95,CLGN
4407,21.005,SDVY
4408,0.4732,PEIX
4409,18.4,PILL
4410,0.2551,CREG
4411,25.21,KAP*
4412,35.3,MBWM
4413,118.1,VTV
4414,25.47,OXLCO
4415,8.28,BBD
4416,8.51,CPTA
4417,15.84,FUD
4418,44.6,ASBB
4419,17.94,VXZB
4420,32.925,ROBT
4421,56.73,BNS
4422,8.445,ELON
4423,21.46,ERM
4424,74.75,NUVA
4425,10.12,FSAC
4426,35.65,SPHQ
4427,16.475,IVR
4428,9.87,NATR
4429,73.115,IIPR
4430,25.49,SAN-A
4431,5.35,CGEN
4432,65.53,MXI
4433,19.835,JOE
4434,122.78,RXI
4435,13.445,VIPS
4436,28.955,PXSV
4437,27.0,BAC-B
4438,38.335,BCC
4439,0.1849,FELP
4440,29.515,MLPZ
4441,25.63,ARR-A
4442,0.1141,AKAO
4443,4.41,WTID
4444,12.61,BGT
4445,59.58,RXN-A
4446,13.675,TITN
4447,57.175,GMED
4448,2.305,HCLP
4449,5.52,EOD
4450,4.41,LIFE
4451,8.025,PAK
4452,23.955,TMFC
4453,10.24,FMCI
4454,12.405,GENC
4455,71.75,ENS
4456,18.655,HUYA
4457,9.6,RIC
4458,53.0,CMBS
4459,10.14,JPS
4460,28.42,RTEC
4461,24.725,SH
4462,25.345,FCE.A
4463,14.255,XCRA
4464,14.0,VECO
4465,1.85,ARTW
4466,63.97,TCMD
4467,23.555,TSEM
4468,25.3,QVCD
4469,51.19,AN
4470,35.82,SBSI
4471,12.665,DNI
4472,1.55,NLNK
4473,118.87,LBRDA
4474,189.185,HRS
4475,86.59,AWR
4476,50.35,UPV
4477,1.06,CPAH
4478,11.06,GRX
4479,13.17,CURO
4480,77.75,JPUS
4481,24.6,IBCC
4482,1.73,IMAC
4483,0.83,VTL
4484,60.33,WUBA
4485,15.92,EFAS
4486,14.99,HOLI
4487,6.115,INFN
4488,54.4,WFC
4489,6.9,CIA
4490,13.08,LAND
4491,5.28,CPIX
4492,1.77,TMQ
4493,70.09,QQEW
4494,37.355,FNI
4495,1.47,GBR
4496,21.12,GFF
4497,0.4334,BLPH
4498,307.77,FLT
4499,25.61,CTAA
4500,13.88,NBW
4501,34.07,RFDA
4502,12.58,KST
4503,5.185,CBL-E
4504,34.22,NSA
4505,48.75,GCO
4506,21.975,DJP
4507,16.635,CII
4508,5.025,NCZ
4509,36.02,PPSC
4510,119.15,MUSA
4511,33.06,EWN
4512,1.9,CLRB
4513,1.33,DXLG
4514,26.18,ALP-Q
4515,5.71,HJV
4516,3.47,NOK
4517,0.415,IFMK
4518,51.075,DLX
4519,5.05,JTPY
4520,7.23,BNGOU
4521,13.605,RUN
4522,3.745,WPG
4523,10.23,HCCH
4524,4.71,EDGW
4525,63.61,SPUU
4526,135.24,LHCG
4527,1.85,JP
4528,18.54,MDLQ
4529,10.895,NOA
4530,66.14,FIVN
4531,27.3,CVR
4532,38.85,SCCO
4533,55.64,FAB
4534,19.735,KMI
4535,1.32,LKCO
4536,27.28,AGQ
4537,19.12,UGBP
4538,11.265,TESS
4539,25.05,ALP-O*
4540,0.3207,VXRT
4541,37.595,SCVL
4542,26.74,JPM-D
4543,7.955,OSUR
4544,42.37,MBFI
4545,1.08,DGLY
4546,75.8,C
4547,24.57,PAHC
4548,33.1,BDGE
4549,4.015,OVID
4550,22.4,OBOR
4551,30.09,SECT
4552,60.06,PRSC
4553,10.32,BSF
4554,24.475,CPTAL
4555,41.855,VCO
4556,5.62,TI
4557,22.785,GCP
4558,25.41,DLR-H
4559,4.64,PLXP
4560,0.2477,GMO
4561,142.625,IPCC
4562,1.77,BSPM
4563,55.74,ALC
4564,48.4,DOOO
4565,44.15,SIX
4566,25.12,TANNL
4567,25.43,IBMG
4568,0.7393,PGH
4569,20.32,HNP
4570,20.14,PEI-D
4571,47.655,BEAT
4572,4.45,EGLE
4573,2.845,MDWD
4574,8.315,FPL
4575,17.56,DAN
4576,13.57,ULE
4577,1.67,SCKT
4578,8.73,SNDX
4579,3.98,FRBK
4580,81.53,QTWO
4581,0.2375,SIGM
4582,0.383,BPMX
4583,29.72,SAGG
4584,192.72,IYT
4585,26.315,SDS
4586,5.86,EDUC
4587,63.94,FEX
4588,1.095,INAP
4589,23.885,CODI
4590,58.22,SYNA
4591,69.22,KRU
4592,50.13,HUBG
4593,33.69,LRGF
4594,1.45,MYND
4595,61.955,DFE
4596,50.69,DMRI
4597,15.63,TGNA
4598,18.75,EQNR
4599,1.315,CSLT
4600,280.16,UNH
4601,1.195,TGA
4602,47.2,IBKR
4603,33.92,PFSI
4604,3.255,AMRS
4605,25.48,XOMA
4606,28.43,DES
4607,9.64,ARA
4608,122.215,AZPN
4609,0.2056,CYTX
4610,85.96,MGV
4611,40.47,CUZ
4612,1.48,NTZ
4613,44.775,XRT
4614,20.875,FEN
4615,10.44,OPES
4616,12.98,ELLO
4617,58.935,PSI
4618,12.93,EIM
4619,55.11,MUNI
4620,0.79,GSM
4621,7.52,KFFB
4622,48.9,HYUP
4623,11.5,OCIP
4624,21.16,FSLY
4625,2.61,DSWL
4626,64.92,USMV
4627,12.54,SCPL
4628,10.41,CHIE
4629,4.18,EMMS
4630,4.69,CALA
4631,44.33,JUST
4632,44.745,COTV
4633,25.815,RILYG
4634,28.1,CHSCP
4635,50.14,ITM
4636,27.135,STO
4637,7.0,ONE
4638,5.2,LIQT
4639,17.035,WFC+
4640,2.58,MNDO
4641,65.0,LPNT
4642,8.86,HYB
4643,50.42,AWTM
4644,11.05,TROX
4645,4.405,SORL
4646,17.03,RF
4647,69.455,FTEC
4648,40.575,INCR
4649,27.29,EVOP
4650,0.8725,YGTY
4651,13.095,DWCH
4652,68.62,NEWR
4653,8.85,NXEOU
4654,14.44,MYD
4655,25.9,NSS
4656,147.27,ARGX
4657,116.125,AGZ
4658,12.42,CAFD
4659,25.185,STT-C
4660,1.855,ACST
4661,14.695,RVT
4662,11.025,HABT
4663,13.415,HRG
4664,44.64,DEI
4665,87.78,XLK
4666,7.89,AGLE
4667,27.095,BJUL
4668,72.14,NP
4669,2.33,SYBX
4670,27.0,MBINP
4671,0.0012,AMRWW
4672,9.905,SEA
4673,127.38,FXB
4674,11.895,NYCB
4675,104.735,BIVV
4676,24.98,DFS-B*
4677,42.11,FIBK
4678,98.54,AME
4679,20.265,AVX
4680,40.0,BUFF
4681,25.64,TCRX
4682,202.47,IJH
4683,2.27,LEDS
4684,22.615,SCE-L
4685,28.56,EWP
4686,76.82,PSCC
4687,11.295,BPFH
4688,56.71,SCHP
4689,26.085,HBANN
4690,28.42,FNLC
4691,113.34,PKG
4692,19.56,MOV
4693,2.94,PLAG
4694,5.86,AXR
4695,65.28,AEIS
4696,234.59,SOXX
4697,36.94,UTG
4698,56.79,CFFI
4699,7.125,TGTX
4700,1.27,TIS
4701,10.1,LCAHU
4702,43.22,PSK
4703,82.19,A
4704,6.37,BSGM
4705,8.385,IEC
4706,15.4,LAYN
4707,1.095,VVPR
4708,182.18,V
4709,113.285,LGLV
4710,25.72,FLCO
4711,2.95,CARV
4712,70.145,IRTC
4713,46.66,TRCO
4714,11.415,OTEL
4715,23.04,TWOU
4716,60.99,CNC
4717,46.025,SHYG
4718,1.115,OTLK
4719,2.0,DAG
4720,8.395,P
4721,147.03,HUBB
4722,7.19,IF
4723,35.49,ZUMZ
4724,1.67,BHTG
4725,134.07,AYI
4726,87.52,FXY
4727,13.68,MHN
4728,41.125,BRKS
4729,196.47,STZ.B
4730,35.885,MEOH
4731,33.79,TRNS
4732,20.115,SFM
4733,26.64,AFGB
4734,26.05,SOJA
4735,25.81,IBML
4736,25.05,GEH
4737,18.14,RMP
4738,1.91,DVD
4739,104.57,IDA
4740,104.12,EVX
4741,0.4999,MNI
4742,5.685,NCV
4743,21.28,LMNR
4744,22.95,SNSR
4745,3.52,FLL
4746,25.14,GOODP
4747,84.815,SAIC
4748,1.5,PED
4749,5.365,SLCA
4750,92.295,VYM
4751,27.16,BANFP
4752,100.36,XITK
4753,44.79,DOGS
4754,25.005,THOR
4755,5.2,ITI
4756,22.365,RCKT
4757,23.91,FPF
4758,31.68,EPC
4759,22.43,ETX
4760,1.75,SYNC
4761,0.6201,PHIIK
4762,11.69,CUE
4763,0.3631,SPHS
4764,43.015,OGE
4765,56.945,EWGS
4766,0.74,XSPA
4767,25.12,BHB
4768,14.38,NMT
4769,7.525,JQC
4770,124.7,CMPR
4771,81.35,DD-A
4772,0.5,LGC+
4773,36.25,QADB
4774,17.13,MYFW
4775,0.4026,SYN
4776,23.78,FNSR
4777,64.035,ENTA
4778,28.825,PAGS
4779,32.73,URGN
4780,75.75,RAVI
4781,39.16,EWL
4782,26.03,SCIJ
4783,64.065,NPO
4784,43.07,JJA
4785,24.82,JPHF
4786,50.5,SJIU
4787,3.91,NTWK
4788,25.64,SSW-I
4789,21.52,BML-G
4790,38.38,TTAC
4791,1.27,LBCC
4792,12.17,MAB
4793,85.31,NHC
4794,202.38,PH
4795,29.61,CIBR
4796,1.59,CJJD
4797,38.31,EPR-E
4798,21.73,BUI
4799,7.2,LTRPA
4800,35.275,BZUN
4801,152.66,KSU
4802,0.346,CBK
4803,14.565,GLDM
4804,22.705,BKLN
4805,58.01,WIRE
4806,12.16,HSON
4807,0.22,BRPAR
4808,62.68,XLP
4809,0.279,CNXR
4810,25.63,FRC-F
4811,26.39,OFG-D
4812,23.72,MORT
4813,31.64,ARRS
4814,2.205,NQ
4815,26.13,GRX-A
4816,48.5,BOOM
4817,13.79,GGAL
4818,11.34,RYI
4819,13.495,GEO
4820,19.765,ALEC
4821,61.45,WLFC
4822,214.34,HD
4823,14.02,BGB
4824,40.97,SPMO
4825,63.45,IHG
4826,17.67,XVZ
4827,31.07,OVOL
4828,14.46,BAF
4829,0.7963,PTN
4830,0.14,KONA
4831,8.54,PCF
4832,46.275,OFIX
4833,26.05,GAINL
4834,139.265,BXP
4835,33.33,AVNS
4836,0.493,ALRN
4837,2.5,WWR
4838,16.75,CARA
4839,0.9798,UNT
4840,30.41,EDIV
4841,26.575,DRNA
4842,4.41,ISEE
4843,0.075,IEAWW
4844,2.775,HL
4845,16.395,RWT
4846,4.195,GGB
4847,26.45,WTRE
4848,92.09,NVS
4849,1.655,ACRS
4850,1.61,IHT
4851,1.665,TUSK
4852,16.915,ANF
4853,9.83,SPPI
4854,52.195,AGGY
4855,4.87,CNF
4856,11.99,NEWS
4857,25.615,PJH
4858,26.99,IDOG
4859,9.83,OBAS
4860,24.35,FLTW
4861,26.94,ESGRP
4862,18.21,ZPIN
4863,57.48,SPLX
4864,5.115,PGNX
4865,103.45,CPLA
4866,1134.65,MKL
4867,25.59,RAAX
4868,57.08,NYF
4869,65.55,EXPO
4870,9.235,ERIC
4871,34.97,KS
4872,25.265,HSEA*
4873,113.56,PSX
4874,34.585,NUMG
4875,13.4,EFT
4876,27.86,UBER
